Timestamp,Temperature (°C),Humidity (%),MQ2 (%),MQ5 (%),MQ135 (%)
1/20/2024 9:00,23.3,32.7,28.1,7.5,3.4
1/20/2024 10:00,34.6,65.8,5.7,19.6,28.2
1/20/2024 11:00,20.2,59.6,11.8,13.5,47.4
1/20/2024 12:00,27,31.2,38.7,28,35.1
1/20/2024 13:00,25,45.1,21.1,31.6,60.7
1/20/2024 14:00,22.8,46.5,1.2,18.8,32.2
1/20/2024 15:00,34.6,52.2,26.2,25.6,22.9
1/20/2024 16:00,25.2,38.4,30,6.6,50.7
1/20/2024 17:00,23.3,48.9,47.2,39.1,41.6
1/20/2024 18:00,21.9,52.9,6.6,31,12.3
1/20/2024 19:00,26.9,32,8.8,0.6,57.7
1/20/2024 20:00,26.5,53.4,37.1,55.3,16.4
1/20/2024 21:00,22.4,67.8,21.3,4.8,36.5
1/20/2024 22:00,22.3,54,6.1,13.6,68.9
1/20/2024 23:00,34.9,59.9,42.9,5.2,43.2
1/21/2024 0:00,29.2,43.2,23.8,20.2,14
1/21/2024 1:00,25,58.3,13.7,36.4,36.5
1/21/2024 2:00,23.2,38.3,45.7,19.9,39.7
1/21/2024 3:00,32.3,45.6,32.1,9.4,49.4
1/21/2024 4:00,31.4,38.1,19,57,35.5
1/21/2024 5:00,30.1,63,19.3,9,29.9
1/21/2024 6:00,31,51.6,4.6,24.6,48.6
1/21/2024 7:00,21.8,36.4,46,20.4,28.1
1/21/2024 8:00,30.5,46.8,27.3,51.9,3.5
1/21/2024 9:00,27.2,64.6,33.8,33,15.6
1/21/2024 10:00,30.6,68.8,18,49.4,53
1/21/2024 11:00,33.3,58,36.8,55.6,15.3
1/21/2024 12:00,26.3,34.8,2.5,46,30.7
1/21/2024 13:00,34.5,35.7,13.5,42.4,61.5
1/21/2024 14:00,33.3,62,35.1,45.8,35.5
1/21/2024 15:00,25,46.5,15.1,20.2,20.2
1/21/2024 16:00,27,66.8,29.1,17.5,41.9
1/21/2024 17:00,22.8,64.1,26.9,46,57.3
1/21/2024 18:00,29.3,50.4,32.6,29.9,25.6
1/21/2024 19:00,29.7,55.6,49.8,28.7,49.6
1/21/2024 20:00,30,61.6,6.9,52.7,53.3
1/21/2024 21:00,22.1,44,20.4,0.6,17.6
1/21/2024 22:00,26.7,42.6,22.1,3,24.7
1/21/2024 23:00,31.5,38,21.3,49.9,40.9
1/22/2024 0:00,22.1,36.9,45.7,41.8,29.4
1/22/2024 1:00,20.9,51.9,19.2,40,20.7
1/22/2024 2:00,33.4,66.1,17.7,56.5,51.4
1/22/2024 3:00,31.6,35.5,20.3,5.5,17.2
1/22/2024 4:00,21.1,37.2,30.9,28.2,41.3
1/22/2024 5:00,29.9,50.7,8.8,44.9,35.9
1/22/2024 6:00,33.8,54.5,28.1,30.4,43.6
1/22/2024 7:00,32.9,55.2,40.3,12.8,5.7
1/22/2024 8:00,33.3,43.2,21.3,43.8,55
1/22/2024 9:00,30.7,46.4,0.5,20.6,28.6
1/22/2024 10:00,21.4,38.8,28.4,48.9,37.9
1/22/2024 11:00,30.1,58,44.6,9.4,28.4
1/22/2024 12:00,26.8,60.4,37.1,43.9,24.9
1/22/2024 13:00,23.4,32.1,19.5,53.1,19.2
1/22/2024 14:00,31,39.8,40.6,31,68.9
1/22/2024 15:00,34.2,62.7,38.9,25.6,3.5
1/22/2024 16:00,30.8,65.6,8.2,18.6,29.3
1/22/2024 17:00,20.9,33.1,29.5,14.2,60.1
1/22/2024 18:00,28.7,51.8,5.7,36.6,23.8
1/22/2024 19:00,23.2,37,18.9,44.9,21.9
1/22/2024 20:00,25.5,65,26,19.4,54.4
1/22/2024 21:00,23.5,59.8,20.3,5.1,59.9
1/22/2024 22:00,26.4,31.8,31.5,36.9,30.6
1/22/2024 23:00,23.4,42.3,44.8,42.8,49.8
1/23/2024 0:00,26.3,56.1,36.6,49.8,49.5
1/23/2024 1:00,33.1,41.9,35.2,44.8,6.4
1/23/2024 2:00,32.1,59.5,5.5,4.2,69.8
1/23/2024 3:00,33.7,58.1,16.2,2.6,68.3
1/23/2024 4:00,29.2,67,11.7,31.8,44.3
1/23/2024 5:00,29.1,30.7,48.2,42.4,0
1/23/2024 6:00,34,48.8,14.9,52.6,0.8
1/23/2024 7:00,32.8,58.7,32.3,44.7,42.7
1/23/2024 8:00,24.8,45.6,42.6,25.7,60.1
1/23/2024 9:00,20.2,48.1,11.9,34.6,54.4
1/23/2024 10:00,27.4,35,40,32.2,64.8
1/23/2024 11:00,22.5,65.4,0.5,18.6,55.7
1/23/2024 12:00,27.7,66.6,13.9,3,58.7
1/23/2024 13:00,22.9,59.2,7.2,6.2,23.5
1/23/2024 14:00,28.1,60.4,21.4,21.7,19
1/23/2024 15:00,23.6,57.4,25.5,39.3,59.6
1/23/2024 16:00,21.9,60.5,14.9,13.9,40.6
1/23/2024 17:00,32,57,14.9,40.2,66.1
1/23/2024 18:00,23.4,47.9,45.5,40.3,49.4
1/23/2024 19:00,25.4,54.9,43.3,25.1,64.9
1/23/2024 20:00,32.8,61.7,26.5,8,66.6
1/23/2024 21:00,34.9,68.5,4.1,34.2,64.2
1/23/2024 22:00,22.5,55.8,33.5,41.5,42.2
1/23/2024 23:00,20.9,67.8,19.7,47.2,19.5
1/24/2024 0:00,34.1,65.5,43.9,47.5,47.9
1/24/2024 1:00,33.9,36.3,14.7,37.5,19.8
1/24/2024 2:00,33.5,64.8,20.9,11.9,31.9
1/24/2024 3:00,33,36.6,13.7,57.8,3.7
1/24/2024 4:00,31.1,57.9,13.8,59.7,67.6
1/24/2024 5:00,27.5,65.7,45.7,3.4,26.5
1/24/2024 6:00,25,39.5,46.8,54.7,26
1/24/2024 7:00,33.6,42,27.5,4.6,41.7
1/24/2024 8:00,32.2,54.2,3,29.5,63.1
1/24/2024 9:00,28.2,61.4,16,31.7,49.4
1/24/2024 10:00,24.4,30.2,38.3,49.2,27.2
1/24/2024 11:00,34.1,31.2,41.6,49.4,41.4
1/24/2024 12:00,33,59.2,42.7,21.7,69.5
1/24/2024 13:00,20.2,39,23.4,21.6,14.7
1/24/2024 14:00,32.4,40.2,27,3.8,36.8
1/24/2024 15:00,33.1,41,43.4,1.3,66.2
1/24/2024 16:00,20.5,51.2,39.2,34.4,15.7
1/24/2024 17:00,31.4,47.2,15.1,20.5,0.5
1/24/2024 18:00,28.3,33.5,12.2,15.6,41.6
1/24/2024 19:00,25.2,62.3,42.6,20.6,42
1/24/2024 20:00,25.9,58.3,19.4,31.4,48.4
1/24/2024 21:00,26.2,31.6,36.4,5.4,14.4
1/24/2024 22:00,27.4,44.3,19.2,17.5,68.1
1/24/2024 23:00,23.7,58.5,1.8,24.6,28.3
1/25/2024 0:00,31.5,39.1,28.8,19.9,17.8
1/25/2024 1:00,30.8,60.1,49.9,8.2,49.7
1/25/2024 2:00,21.5,58.1,26.9,45.5,58.2
1/25/2024 3:00,24.8,52.4,36.6,9.6,21.2
1/25/2024 4:00,26.2,34.4,41.4,33.5,17.1
1/25/2024 5:00,22.2,47.8,2.8,34.4,44.5
1/25/2024 6:00,24.4,58.2,34.8,58.7,63.5
1/25/2024 7:00,22.6,32.7,35.3,9.8,39.7
1/25/2024 8:00,24.1,65.3,10.5,53.8,9.1
1/25/2024 9:00,22.4,57.3,25.4,0.5,54.5
1/25/2024 10:00,25.5,40.1,17.2,0.9,28.5
1/25/2024 11:00,28.9,65,31.8,44.9,0.1
1/25/2024 12:00,27.5,36.4,23.2,55.9,34.3
1/25/2024 13:00,29.8,43,11.5,33.8,52.3
1/25/2024 14:00,26.5,52.2,4.4,22.8,52.3
1/25/2024 15:00,21.5,33.1,12.9,30.9,5.9
1/25/2024 16:00,26.8,51.5,47.2,51.5,39.7
1/25/2024 17:00,29.5,53.6,26.2,47.4,7
1/25/2024 18:00,30.2,59.2,34.5,33.7,3.9
1/25/2024 19:00,24.2,35.1,17.9,7.6,58.8
1/25/2024 20:00,31,44.7,19.6,26.6,3.9
1/25/2024 21:00,27.7,46.1,4.6,19.2,59.5
1/25/2024 22:00,24.2,48.2,7.4,4.5,13.1
1/25/2024 23:00,30.3,31.3,2.8,23.4,31.3
1/26/2024 0:00,25.5,53.3,21.9,49.1,39.1
1/26/2024 1:00,26.8,30.1,2.3,44.4,45.1
1/26/2024 2:00,25.8,52.4,36.3,34.6,36.9
1/26/2024 3:00,33.2,55.3,29.4,31.1,26.4
1/26/2024 4:00,25,44.2,35.5,30.2,50.5
1/26/2024 5:00,33.8,68.2,1.4,60,66.2
1/26/2024 6:00,29.3,60.9,49.6,50.1,52.6
1/26/2024 7:00,29.5,30.1,39.8,3.2,45
1/26/2024 8:00,29.1,48.8,40.7,43.7,27.6
1/26/2024 9:00,24.4,68.6,18.2,31.8,6.4
1/26/2024 10:00,29.3,57.3,10.9,30.5,28.7
1/26/2024 11:00,29.8,57.9,37,29.3,68.7
1/26/2024 12:00,21.5,65.7,48.4,38.3,7.1
1/26/2024 13:00,24.7,64.4,28.1,56.7,38.7
1/26/2024 14:00,32.9,45.5,7.2,51,62.9
1/26/2024 15:00,29.2,37.9,48.1,7,22.4
1/26/2024 16:00,23.4,36.9,46.4,31.4,2.5
1/26/2024 17:00,30.2,54.6,21.1,12.3,4.3
1/26/2024 18:00,23.7,67.1,39,51.7,7.3
1/26/2024 19:00,23.7,57.7,35.9,47.6,50.4
1/26/2024 20:00,25,47.5,12.4,34,69.5
1/26/2024 21:00,24.2,63.7,22.8,57.4,4.7
1/26/2024 22:00,30.2,69.8,18.4,53.5,45.6
1/26/2024 23:00,31.4,53.3,34.8,15.9,29.3
1/27/2024 0:00,27.9,50.4,46.9,36.4,25.3
1/27/2024 1:00,25,30.4,46.2,20.1,22.3
1/27/2024 2:00,21.3,57.3,15,47.2,11.7
1/27/2024 3:00,22.8,44.5,23.1,11.2,32.9
1/27/2024 4:00,28.9,44,27,0.9,11.3
1/27/2024 5:00,27.1,34.1,36.8,38.8,8.3
1/27/2024 6:00,32.3,45.3,38.8,19.5,57.3
1/27/2024 7:00,22.9,69,16.1,55.2,60.7
1/27/2024 8:00,33,50.9,23.4,59.6,47.5
1/27/2024 9:00,26.1,64.8,44.9,45.5,58.2
1/27/2024 10:00,33.3,62.8,36.3,15.2,17.2
1/27/2024 11:00,33,69.9,20.6,34.9,19.2
1/27/2024 12:00,26.6,39.8,47.8,19.4,23.1
1/27/2024 13:00,22.9,58,44.3,35,14.5
1/27/2024 14:00,21.3,65,23.9,29.1,53.2
1/27/2024 15:00,30.1,39.4,14.6,18.2,69.4
1/27/2024 16:00,20.1,55.1,15,2.4,32.4
1/27/2024 17:00,25.2,46.5,7.5,15.5,12.8
1/27/2024 18:00,21.9,44.2,2.2,42.5,66.8
1/27/2024 19:00,20.9,61.5,6.7,24.4,1.1
1/27/2024 20:00,22.4,57.6,0.6,19.3,6.7
1/27/2024 21:00,31.4,45,29.3,26.7,59.2
1/27/2024 22:00,21.4,49,41.8,51.4,21.3
1/27/2024 23:00,21.4,48.2,39.8,9.1,53.9
1/28/2024 0:00,21.2,43.8,4.2,1.8,40.3
1/28/2024 1:00,34.1,55.4,24.3,10,53.2
1/28/2024 2:00,27.8,32.6,25.4,0.2,11.4
1/28/2024 3:00,34.7,60.8,30.9,1.6,37.4
1/28/2024 4:00,24.4,35.2,9.4,23.3,26.1
1/28/2024 5:00,25.8,44,7.6,18.3,1.2
1/28/2024 6:00,25.9,63.2,41.3,5.4,64.3
1/28/2024 7:00,22.1,42.7,28.8,55.4,30.1
1/28/2024 8:00,21.2,36.9,44.7,43.8,2.3
1/28/2024 9:00,24.6,68,6.7,42.3,60
1/28/2024 10:00,34.2,36.1,19.4,6.2,50.9
1/28/2024 11:00,21.9,52.4,29,49.4,63.9
1/28/2024 12:00,34.5,47.7,31.4,42.9,8.3
1/28/2024 13:00,27,69.1,38,57.4,9.7
1/28/2024 14:00,30,41.8,33,10.4,35.3
1/28/2024 15:00,20.9,47.5,17.8,8.3,43.6
1/28/2024 16:00,34.6,40.2,33.1,15,65.2
1/28/2024 17:00,32.4,46.2,21.1,3.7,1.6
1/28/2024 18:00,29.9,50.8,44.1,44.4,36.6
1/28/2024 19:00,26.9,41,34.4,1.4,49
1/28/2024 20:00,30,62.7,2.7,46,58.8
1/28/2024 21:00,31.1,32.2,42.4,53.1,5.1
1/28/2024 22:00,21.1,67.8,19.9,49.2,45.7
1/28/2024 23:00,20.9,67.1,8.4,16.9,13.9
1/29/2024 0:00,21.6,43.1,23.2,27.8,3.4
1/29/2024 1:00,20.2,63.8,14.1,8.4,17.4
1/29/2024 2:00,31.4,46.9,11.6,3.8,37.1
1/29/2024 3:00,32.7,64.2,36.3,55.9,51.4
1/29/2024 4:00,22.7,38.4,1.4,31.1,51.1
1/29/2024 5:00,21.6,48.6,15,9.6,24
1/29/2024 6:00,27.3,55.3,0.9,21.6,39.8
1/29/2024 7:00,31.4,38.2,43.7,30.8,51.7
1/29/2024 8:00,33.2,62.1,10.6,44,12.5
1/29/2024 9:00,31.4,33.7,7,19.3,15
1/29/2024 10:00,34.9,41.2,35,55,2.8
1/29/2024 11:00,30.7,48.5,8.9,25.7,27.2
1/29/2024 12:00,21.6,59.6,23.6,41.6,8.6
1/29/2024 13:00,34.3,40.5,20.7,19.6,30
1/29/2024 14:00,33.9,41.1,47.8,0.7,69.3
1/29/2024 15:00,25.7,44.1,48.7,55.5,51.6
1/29/2024 16:00,23.2,45.8,45.1,21.3,54.3
1/29/2024 17:00,33,65.9,40.3,15.3,48.5
1/29/2024 18:00,20.2,67.9,31.4,6.8,48.5
1/29/2024 19:00,25.3,50.3,1.1,40.1,50.1
1/29/2024 20:00,27.1,62.6,32.4,39.8,7.3
1/29/2024 21:00,32.7,52.6,22.7,18.6,12.2
1/29/2024 22:00,30.9,65.4,41.6,22.4,47
1/29/2024 23:00,23.8,33.5,42.3,8.1,39.2
1/30/2024 0:00,22.6,68.7,4.4,38.9,67.8
1/30/2024 1:00,21,63.7,14.2,51.5,69.8
1/30/2024 2:00,33.7,65.5,16.5,16.7,50.9
1/30/2024 3:00,32.2,57.7,36.2,0.4,16.5
1/30/2024 4:00,22.3,51.4,22.9,6.7,43.1
1/30/2024 5:00,20.9,69.8,10.1,42.3,41
1/30/2024 6:00,24.5,40.8,13.7,13.8,9.7
1/30/2024 7:00,21.1,66.1,8.4,1.1,42.5
1/30/2024 8:00,28.4,69,36,54.3,1.2
1/30/2024 9:00,27.6,35.9,2.5,20.9,4.1
1/30/2024 10:00,28.9,39.2,39.6,1.3,6.6
1/30/2024 11:00,28.3,52,36.2,7.6,52.1
1/30/2024 12:00,20.4,41.9,39.3,15.8,35.5
1/30/2024 13:00,32.2,44,41.2,9.4,1
1/30/2024 14:00,33.3,34.9,44.5,4.3,35.8
1/30/2024 15:00,27,44,5.4,46,60.4
1/30/2024 16:00,22.6,53.2,23.9,59.5,42.2
1/30/2024 17:00,20.5,62.6,38.4,8.7,3.8
1/30/2024 18:00,27.4,57.5,24.3,1.5,60.2
1/30/2024 19:00,30.5,34.9,3.7,29.9,30
1/30/2024 20:00,22.2,65.7,32.1,23.3,3.4
1/30/2024 21:00,28.3,37.6,8.5,9.3,5.5
1/30/2024 22:00,27.8,59.8,30.5,15.8,29.8
1/30/2024 23:00,21.6,39.5,39.5,27.7,44.7
1/31/2024 0:00,28.4,49.1,33.3,7.4,2.5
1/31/2024 1:00,21.1,47,40.8,36,18.6
1/31/2024 2:00,35,31.3,11,49.6,20.6
1/31/2024 3:00,24.5,34.8,35.7,23.9,32.2
1/31/2024 4:00,29.4,68.7,40.1,8.2,65.7
1/31/2024 5:00,30.4,40.4,27.1,46.7,45.8
1/31/2024 6:00,21.8,47.5,18,0.3,66.5
1/31/2024 7:00,24.6,68.2,33.4,30.2,34.8
1/31/2024 8:00,25.6,68.4,12.7,0.9,43.8
1/31/2024 9:00,21.3,49.5,27.9,19.9,53.8
1/31/2024 10:00,20.7,49.2,16.1,58.1,61.2
1/31/2024 11:00,20.7,52.4,21.3,33.7,2.6
1/31/2024 12:00,26.1,59.7,10.2,26.3,12.8
1/31/2024 13:00,34,36.1,37.4,58.1,46
1/31/2024 14:00,28.5,53.3,40.9,30.3,17.3
1/31/2024 15:00,26.5,59,5.9,45,0.2
1/31/2024 16:00,29.2,39.9,3.5,36.8,41.6
1/31/2024 17:00,21.7,35.7,16,21.1,47.8
1/31/2024 18:00,21.2,58,11.6,56.2,35.1
1/31/2024 19:00,30.9,52.4,45.6,42.4,4.8
1/31/2024 20:00,20.4,46.6,25.1,42.3,29.6
1/31/2024 21:00,31,52.4,2.9,26.8,15.5
1/31/2024 22:00,20.7,36.5,11.8,10.3,51.3
1/31/2024 23:00,31.7,55.6,42.3,1,51.9
2/1/2024 0:00,24.6,49.6,5,54.2,2.5
2/1/2024 1:00,24.6,57.8,48.3,23.5,31.2
2/1/2024 2:00,32.5,50.1,14.4,7.2,43.2
2/1/2024 3:00,26.8,52.5,28.9,19.4,48.2
2/1/2024 4:00,34.7,37.3,9,15.6,38.3
2/1/2024 5:00,31.2,65.3,22.5,15.8,29.9
2/1/2024 6:00,33.9,45.2,10.6,51,18.1
2/1/2024 7:00,21.7,33.9,38.9,35,36.2
2/1/2024 8:00,29.9,31.1,35.5,56.5,61.5
2/1/2024 9:00,25,30.1,31.8,54.7,22.8
2/1/2024 10:00,24.3,43.6,2.5,0.7,39.6
2/1/2024 11:00,26.6,55.4,42.9,36.7,26.7
2/1/2024 12:00,31.5,69.2,32.6,23.2,63.1
2/1/2024 13:00,23.6,58.4,13.9,25.2,10
2/1/2024 14:00,21.9,59.5,44.6,43.6,27.7
2/1/2024 15:00,24,42.2,36.1,1.1,8.8
2/1/2024 16:00,26.6,59.8,14.9,24.2,14.5
2/1/2024 17:00,32.7,60.1,23.3,59,54.7
2/1/2024 18:00,25.6,36.6,23.4,46.9,38.3
2/1/2024 19:00,21.8,42.3,20,53,65.7
2/1/2024 20:00,22.5,67.4,47.6,27.5,56
2/1/2024 21:00,26.7,33.6,19,6.2,16.5
2/1/2024 22:00,21.5,55.3,17.3,6.4,31.1
2/1/2024 23:00,32,62.7,29.7,6.7,35
2/2/2024 0:00,26.7,44,20.4,46,50.8
2/2/2024 1:00,26.1,49.9,3.4,51.4,68.5
2/2/2024 2:00,31.7,67.3,23.8,30.5,47.4
2/2/2024 3:00,23.5,60.9,4.8,49.8,45.7
2/2/2024 4:00,21.3,55.3,31.2,14.5,61.7
2/2/2024 5:00,30.3,55.4,48.6,31.2,31.5
2/2/2024 6:00,22.7,67.1,3.8,34.3,12.2
2/2/2024 7:00,32.3,45,32.5,52.8,14.5
2/2/2024 8:00,30.4,54.2,46.5,22.8,4.3
2/2/2024 9:00,26.6,49.4,17.5,54.2,37.8
2/2/2024 10:00,30.4,31.2,49.7,59.2,20.4
2/2/2024 11:00,30.2,43.9,26.1,24.1,0.3
2/2/2024 12:00,20.7,63.8,10.2,34,5.2
2/2/2024 13:00,29.7,31.8,45.5,27.9,68.2
2/2/2024 14:00,26.9,42.4,33.2,32.2,22.7
2/2/2024 15:00,27.7,59.6,44.3,16.6,54.1
2/2/2024 16:00,31.2,56.2,0.6,36.8,28.2
2/2/2024 17:00,26.6,36.6,5.3,39.3,6.9
2/2/2024 18:00,22.2,54.7,38.9,31.9,50.5
2/2/2024 19:00,24.6,39.8,32.5,18.7,19.2
2/2/2024 20:00,31.9,41.1,9.9,47.6,23
2/2/2024 21:00,24.4,69.8,26,22,65.7
2/2/2024 22:00,23.1,44.5,48.4,29.5,36.8
2/2/2024 23:00,29.9,66.3,41.6,39.9,15
2/3/2024 0:00,31.4,38.6,19.9,34.8,59.1
2/3/2024 1:00,25,38.6,5.2,50.7,8.9
2/3/2024 2:00,27.4,56.4,45.1,49.6,59.3
2/3/2024 3:00,27.5,48.1,23.2,44.8,35.3
2/3/2024 4:00,20.3,67.6,42.7,11.7,45.7
2/3/2024 5:00,29.4,63,49.5,18.3,19.5
2/3/2024 6:00,34.9,61.1,18.1,51.6,45.4
2/3/2024 7:00,32.2,37.5,14.8,34.1,41.1
2/3/2024 8:00,25,49,32,50.6,1
2/3/2024 9:00,27.7,50.9,10.2,53,4.2
2/3/2024 10:00,29,51.2,30.3,47.9,42.5
2/3/2024 11:00,30.3,51.2,45.8,28.2,65.4
2/3/2024 12:00,28.3,40.2,39.9,38.4,30
2/3/2024 13:00,32.8,50,36.1,52.7,25.2
2/3/2024 14:00,30.5,66.5,41.1,13.6,34.4
2/3/2024 15:00,28,59.8,31.2,6.4,22.1
2/3/2024 16:00,33.9,57.6,45.2,44.9,48.6
2/3/2024 17:00,30.9,59.3,23,49.9,35.4
2/3/2024 18:00,21,67.8,9.7,10.6,8.7
2/3/2024 19:00,26.7,59.4,4.1,25.6,1
2/3/2024 20:00,25.1,55.2,24.6,32.9,57.6
2/3/2024 21:00,23.1,42.4,15.2,46.1,24.8
2/3/2024 22:00,34.1,66.3,16,54.7,49.5
2/3/2024 23:00,28.3,38.3,25.9,51.8,15.8
2/4/2024 0:00,21.6,65.2,17.2,20.2,53.2
2/4/2024 1:00,31.7,32.8,31,9.9,68.2
2/4/2024 2:00,28.8,42.8,37.1,44.1,60.1
2/4/2024 3:00,24.8,32.5,19,11.7,56
2/4/2024 4:00,29.7,39.8,46.4,36.3,51.2
2/4/2024 5:00,24.5,38.8,40,29.5,47.4
2/4/2024 6:00,29.7,54.2,32,7.4,5.6
2/4/2024 7:00,33.6,34.7,15.4,20.7,4.1
2/4/2024 8:00,22.7,57.3,25,39.4,17.7
2/4/2024 9:00,30.2,39,15.6,54.4,57.3
2/4/2024 10:00,24.6,42.6,20.9,17.2,56.7
2/4/2024 11:00,28.9,63.8,42.3,42,67.7
2/4/2024 12:00,27.7,46.7,20,56.3,48.6
2/4/2024 13:00,21,56.9,0,6.6,24
2/4/2024 14:00,32,55,31.8,25.6,2.4
2/4/2024 15:00,32.1,51.5,6.7,59.3,40.5
2/4/2024 16:00,30,67.7,24.6,9.8,21.2
2/4/2024 17:00,30.9,35.4,11.4,20.7,44.7
2/4/2024 18:00,24.1,53.8,35.6,23.6,52.3
2/4/2024 19:00,32.6,32.9,32.4,49.1,67.7
2/4/2024 20:00,34.5,66.3,0,20.1,12.3
2/4/2024 21:00,30.4,38.1,28.3,41.7,10.8
2/4/2024 22:00,32.2,64.7,42.7,52.1,20.2
2/4/2024 23:00,34.6,49,2.9,16.9,6.2
2/5/2024 0:00,33.1,41.8,36.6,24.3,41.8
2/5/2024 1:00,20.2,57.8,24.3,22.2,69
2/5/2024 2:00,32.5,53.4,12.7,0.6,33.7
2/5/2024 3:00,29.9,39.3,9.9,18.6,29.1
2/5/2024 4:00,33.5,35.3,3.6,41.4,5.7
2/5/2024 5:00,31.2,46.5,27.6,34,0.8
2/5/2024 6:00,26.4,37.4,34.4,38.7,26.1
2/5/2024 7:00,31,68.3,17.5,44.2,6.1
2/5/2024 8:00,31.3,59.3,18.9,21.7,8.7
2/5/2024 9:00,29.6,54.2,48,19.8,68
2/5/2024 10:00,30.2,34.4,33.2,29.1,26.5
2/5/2024 11:00,28.4,55,12.5,47.2,50.4
2/5/2024 12:00,21.1,48.9,19.3,26.2,67.5
2/5/2024 13:00,21.5,48.5,45.4,8.4,65.9
2/5/2024 14:00,34.9,59.4,5.5,35.4,30.5
2/5/2024 15:00,34.4,42.6,46.1,25.9,58.8
2/5/2024 16:00,30,37.7,0.8,56.5,39.2
2/5/2024 17:00,26.7,58.3,14.6,48.8,15
2/5/2024 18:00,32.5,35,46.1,16,18.9
2/5/2024 19:00,20.1,33.9,8.3,6.9,23.8
2/5/2024 20:00,30.2,64.7,46.5,41,40.6
2/5/2024 21:00,27.2,45.5,17.5,23.1,5
2/5/2024 22:00,33.7,43.8,15.9,5.5,3
2/5/2024 23:00,32.5,52.3,21.9,30.3,21
2/6/2024 0:00,31.5,64.7,20.1,20.8,58
2/6/2024 1:00,22.8,31.9,29.7,15.4,53.9
2/6/2024 2:00,21.2,54.6,1.6,25.1,24.2
2/6/2024 3:00,32.8,60.5,2.7,38.8,44.4
2/6/2024 4:00,22.7,66.9,40.2,45.2,4.6
2/6/2024 5:00,23.9,35.4,5.5,22.4,16.9
2/6/2024 6:00,30.3,66.8,44.6,15.4,56.3
2/6/2024 7:00,27.4,57.8,47.9,8.5,12.1
2/6/2024 8:00,24.1,65.1,13.5,56.7,35.9
2/6/2024 9:00,34.2,57.4,24,50.6,9.5
2/6/2024 10:00,26.6,47.7,40.2,56.5,31
2/6/2024 11:00,21.1,31.1,45.2,34.2,10.7
2/6/2024 12:00,29,51.3,13.5,54.9,10
2/6/2024 13:00,25.2,32.5,43.2,36.9,30.5
2/6/2024 14:00,29.9,66.5,42.4,30.9,57.7
2/6/2024 15:00,31.7,50.7,35.1,37.6,21.5
2/6/2024 16:00,29.5,39.9,3.7,45.9,12.6
2/6/2024 17:00,22.1,67.4,20,40.1,62.7
2/6/2024 18:00,26.3,69.8,1.9,7.1,68.2
2/6/2024 19:00,24.9,61.3,34.3,32.8,43.4
2/6/2024 20:00,22.3,64.2,34,43.8,33.1
2/6/2024 21:00,25.4,52.3,22.2,55.9,30.9
2/6/2024 22:00,20,37.7,12.6,58.7,33
2/6/2024 23:00,34.7,52.3,13.7,10,9
2/7/2024 0:00,25.6,30.9,10.1,48.9,30
2/7/2024 1:00,25.1,39.2,32,6.8,42.6
2/7/2024 2:00,26.5,32.8,26.8,27.7,32
2/7/2024 3:00,26.5,35.2,7.5,28.2,24.6
2/7/2024 4:00,28.2,31,9.4,9.6,49.8
2/7/2024 5:00,29.9,45.3,9.5,50.8,27.5
2/7/2024 6:00,25.8,57.6,42.3,52.1,46.2
2/7/2024 7:00,34.3,54.1,27.2,46.6,38.4
2/7/2024 8:00,27.4,57.5,21.3,30.4,17.5
2/7/2024 9:00,34.7,55.5,35.7,43.3,35
2/7/2024 10:00,22.9,55.7,36.9,44.5,57.9
2/7/2024 11:00,23.2,34.6,24.3,0.5,47.3
2/7/2024 12:00,30.8,51.5,19.9,18.5,31.3
2/7/2024 13:00,28.1,51.4,41.6,57.1,12.8
2/7/2024 14:00,21.4,59.4,17,55.1,35.4
2/7/2024 15:00,25.6,60.6,38.3,51.7,69.3
2/7/2024 16:00,35,41.2,47.6,26.9,33.8
2/7/2024 17:00,29,56.2,4.6,37.3,27
2/7/2024 18:00,22.8,69.8,13.6,3.3,35.1
2/7/2024 19:00,33.4,57.7,7.9,59.8,2.3
2/7/2024 20:00,24.9,68.1,13.6,31.3,12.3
2/7/2024 21:00,28.4,62.5,41,35.5,21.4
2/7/2024 22:00,30,62.8,20.2,31.7,31
2/7/2024 23:00,20.4,61.6,28.5,23.2,8.7
2/8/2024 0:00,27.2,59.3,29.8,24.6,14.2
2/8/2024 1:00,33.5,48.7,42.9,27,60
2/8/2024 2:00,31.6,35.3,2.5,7.6,65.3
2/8/2024 3:00,23.4,62.6,37.5,56.2,55.5
2/8/2024 4:00,34.7,47.7,46.6,53.8,24.3
2/8/2024 5:00,22.9,44.7,39.2,28.8,65.8
2/8/2024 6:00,23.5,40.9,10.3,19.5,39.9
2/8/2024 7:00,25.4,53.6,6.2,30,6.8
2/8/2024 8:00,21.5,66.4,22.2,13.8,19.3
2/8/2024 9:00,33.1,39.7,0.5,15.6,67.8
2/8/2024 10:00,22.8,40.7,15.9,13.2,61.6
2/8/2024 11:00,29,62.8,8.3,3.5,23.3
2/8/2024 12:00,26.2,40.8,36,21.2,33.8
2/8/2024 13:00,28.7,54.1,23.2,39.4,20.8
2/8/2024 14:00,33.3,60.7,10.5,51.6,13.4
2/8/2024 15:00,25,55.4,33.6,37.1,37.1
2/8/2024 16:00,22,67.1,21.3,52.9,33.2
